raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,descriptor_count,descriptor_quality
398,81,Western Gull (Adult),Western Gull,1,"a close-up bird photo of a Western Gull (Adult) showing large heavy body, thick neck, large head, heavy bill, white black back, white-and-black upperwing feathers, black primary feathers, and yellow bill.",descriptor_variant,20,needs_normalization|shared_variant_descriptor
398,81,Western Gull (Adult),Western Gull,2,"a fine-grained ID photo of a Western Gull (Adult), with large heavy body, thick neck, large head, heavy bill, white black back, white-and-black upperwing feathers, black primary feathers, and yellow bill.",descriptor_variant,20,needs_normalization|shared_variant_descriptor
399,82,California Gull (Adult),California Gull,0,"a field guide photograph of a California Gull (Adult); visual field marks: medium-sized body, round head, medium gray back, yellow legs, dark eye, yellow bill, small black ring plumage, and red spot.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
399,82,California Gull (Adult),California Gull,1,"a close-up bird photo of a California Gull (Adult) showing medium-sized body, round head, medium gray back, yellow legs, dark eye, yellow bill, small black ring plumage, and red spot.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
399,82,California Gull (Adult),California Gull,2,"a fine-grained ID photo of a California Gull (Adult), with medium-sized body, round head, medium gray back, yellow legs, dark eye, yellow bill, small black ring plumage, and red spot.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
400,83,Herring Gull (Adult),Herring Gull,0,"a field guide photograph of a Herring Gull (Adult); visual field marks: large body, hefty bill, hefty body, light-gray back, black wingtips, white head, white underparts, and mottled brown gray back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
400,83,Herring Gull (Adult),Herring Gull,1,"a close-up bird photo of a Herring Gull (Adult) showing large body, hefty bill, hefty body, light-gray back, black wingtips, white head, white underparts, and mottled brown gray back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
400,83,Herring Gull (Adult),Herring Gull,2,"a fine-grained ID photo of a Herring Gull (Adult), with large body, hefty bill, hefty body, light-gray back, black wingtips, white head, white underparts, and mottled brown gray back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,0,"a field guide photograph of a Glaucous-winged Gull (Adult); visual field marks: large heavyset body, flat head, long heavy bill, gray upperparts, white underparts, white spots, and pale brown plumage.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,1,"a close-up bird photo of a Glaucous-winged Gull (Adult) showing large heavyset body, flat head, long heavy bill, gray upperparts, white underparts, white spots, and pale brown plumage.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
401,84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,2,"a fine-grained ID photo of a Glaucous-winged Gull (Adult), with large heavyset body, flat head, long heavy bill, gray upperparts, white underparts, white spots, and pale brown plumage.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,0,"a field guide photograph of a Great Black-backed Gull (Adult); visual field marks: broad wings, thick neck, thick bill, white and slaty-black upperwing feathers, white slaty-black back, dull pink legs, yellow bill, and red spot.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,1,"a close-up bird photo of a Great Black-backed Gull (Adult) showing broad wings, thick neck, thick bill, white and slaty-black upperwing feathers, white slaty-black back, dull pink legs, yellow bill, and red spot.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
402,85,Great Black-backed Gull (Adult),Great Black-backed Gull,2,"a fine-grained ID photo of a Great Black-backed Gull (Adult), with broad wings, thick neck, thick bill, white and slaty-black upperwing feathers, white slaty-black back, dull pink legs, yellow bill, and red spot.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
446,86,Bonaparte's Gull,Bonaparte's Gull,0,"a field guide photograph of a Bonaparte's Gull; visual field marks: small ternlike body, slender bill, pointed wings, slim body, black head, red legs, large white triangles wingtips, and white plumage.",descriptor_variant,12,needs_normalization
446,86,Bonaparte's Gull,Bonaparte's Gull,1,"a close-up bird photo of a Bonaparte's Gull showing small ternlike body, slender bill, pointed wings, slim body, black head, red legs, large white triangles wingtips, and white plumage.",descriptor_variant,12,needs_normalization
446,86,Bonaparte's Gull,Bonaparte's Gull,2,"a fine-grained ID photo of a Bonaparte's Gull, with small ternlike body, slender bill, pointed wings, slim body, black head, red legs, large white triangles wingtips, and white plumage.",descriptor_variant,12,needs_normalization
447,87,Mew Gull,Mew Gull,0,"a field guide photograph of a Mew Gull; visual field marks: small short slender bill, small head, short neck, short tail, moderately long legs, medium gray upperparts, white underparts, and white head.",descriptor_variant,16,needs_normalization
447,87,Mew Gull,Mew Gull,1,"a close-up bird photo of a Mew Gull showing small short slender bill, small head, short neck, short tail, moderately long legs, medium gray upperparts, white underparts, and white head.",descriptor_variant,16,needs_normalization
447,87,Mew Gull,Mew Gull,2,"a fine-grained ID photo of a Mew Gull, with small short slender bill, small head, short neck, short tail, moderately long legs, medium gray upperparts, white underparts, and white head.",descriptor_variant,16,needs_normalization
448,88,Caspian Tern,Caspian Tern,0,"a field guide photograph of a Caspian Tern; visual field marks: large heavy body, large head, thick straight pointed bill, forked tail, long pointed wings, white plumage, pale gray upperwing feathers, and black crown.",descriptor_variant,10,needs_normalization
448,88,Caspian Tern,Caspian Tern,1,"a close-up bird photo of a Caspian Tern showing large heavy body, large head, thick straight pointed bill, forked tail, long pointed wings, white plumage, pale gray upperwing feathers, and black crown.",descriptor_variant,10,needs_normalization
448,88,Caspian Tern,Caspian Tern,2,"a fine-grained ID photo of a Caspian Tern, with large heavy body, large head, thick straight pointed bill, forked tail, long pointed wings, white plumage, pale gray upperwing feathers, and black crown.",descriptor_variant,10,needs_normalization
449,89,Black Tern,Black Tern,0,"a field guide photograph of a Black Tern; visual field marks: thin pointed bill, long pointed wings, forked tail, short legs, dark gray upperparts, black head, black underparts, and gray upperparts.",descriptor_variant,12,needs_normalization
449,89,Black Tern,Black Tern,1,"a close-up bird photo of a Black Tern showing thin pointed bill, long pointed wings, forked tail, short legs, dark gray upperparts, black head, black underparts, and gray upperparts.",descriptor_variant,12,needs_normalization
449,89,Black Tern,Black Tern,2,"a fine-grained ID photo of a Black Tern, with thin pointed bill, long pointed wings, forked tail, short legs, dark gray upperparts, black head, black underparts, and gray upperparts.",descriptor_variant,12,needs_normalization
450,90,Common Tern,Common Tern,0,"a field guide photograph of a Common Tern; visual field marks: pale gray plumage, black cap, orange bill, orange legs, white forehead, partial black cap, black legs, and black bill.",descriptor_variant,9,needs_normalization
450,90,Common Tern,Common Tern,1,"a close-up bird photo of a Common Tern showing pale gray plumage, black cap, orange bill, orange legs, white forehead, partial black cap, black legs, and black bill.",descriptor_variant,9,needs_normalization
450,90,Common Tern,Common Tern,2,"a fine-grained ID photo of a Common Tern, with pale gray plumage, black cap, orange bill, orange legs, white forehead, partial black cap, black legs, and black bill.",descriptor_variant,9,needs_normalization
451,91,Forster's Tern,Forster's Tern,0,"a field guide photograph of a Forster's Tern; visual field marks: slender body, long tail, long wings, long pointed bill, short legs, gray upperparts, white underparts, and black cap.",descriptor_variant,16,needs_normalization
451,91,Forster's Tern,Forster's Tern,1,"a close-up bird photo of a Forster's Tern showing slender body, long tail, long wings, long pointed bill, short legs, gray upperparts, white underparts, and black cap.",descriptor_variant,16,needs_normalization
451,91,Forster's Tern,Forster's Tern,2,"a fine-grained ID photo of a Forster's Tern, with slender body, long tail, long wings, long pointed bill, short legs, gray upperparts, white underparts, and black cap.",descriptor_variant,16,needs_normalization
452,92,Royal Tern,Royal Tern,0,"a field guide photograph of a Royal Tern; visual field marks: large slender body, long forked tail, short legs, gray underparts, white upperparts, black crest, bright orange bill, and white forehead.",descriptor_variant,10,needs_normalization
452,92,Royal Tern,Royal Tern,1,"a close-up bird photo of a Royal Tern showing large slender body, long forked tail, short legs, gray underparts, white upperparts, black crest, bright orange bill, and white forehead.",descriptor_variant,10,needs_normalization
452,92,Royal Tern,Royal Tern,2,"a fine-grained ID photo of a Royal Tern, with large slender body, long forked tail, short legs, gray underparts, white upperparts, black crest, bright orange bill, and white forehead.",descriptor_variant,10,needs_normalization
453,93,Black Skimmer,Black Skimmer,0,"a field guide photograph of a Black Skimmer; visual field marks: medium-sized tern-like seabird body, long wings, long bill, black upperparts, white underparts, black red bill, orange-red legs, and brownish upperparts.",descriptor_variant,9,needs_normalization
453,93,Black Skimmer,Black Skimmer,1,"a close-up bird photo of a Black Skimmer showing medium-sized tern-like seabird body, long wings, long bill, black upperparts, white underparts, black red bill, orange-red legs, and brownish upperparts.",descriptor_variant,9,needs_normalization
453,93,Black Skimmer,Black Skimmer,2,"a fine-grained ID photo of a Black Skimmer, with medium-sized tern-like seabird body, long wings, long bill, black upperparts, white underparts, black red bill, orange-red legs, and brownish upperparts.",descriptor_variant,9,needs_normalization
454,94,Greater White-fronted Goose,Greater White-fronted Goose,0,"a field guide photograph of a Greater White-fronted Goose; visual field marks: medium-sized body, heavy body, small bill, thick legs, short neck, brown plumage, pinkish-orange bill, and thin white line.",descriptor_variant,9,needs_normalization
454,94,Greater White-fronted Goose,Greater White-fronted Goose,1,"a close-up bird photo of a Greater White-fronted Goose showing medium-sized body, heavy body, small bill, thick legs, short neck, brown plumage, pinkish-orange bill, and thin white line.",descriptor_variant,9,needs_normalization
454,94,Greater White-fronted Goose,Greater White-fronted Goose,2,"a fine-grained ID photo of a Greater White-fronted Goose, with medium-sized body, heavy body, small bill, thick legs, short neck, brown plumage, pinkish-orange bill, and thin white line.",descriptor_variant,9,needs_normalization
455,95,Brant,Brant,0,"a field guide photograph of a Brant; visual field marks: compact body, short neck, black head, black neck, black breast, white neck, brown wings, and white undertail.",descriptor_variant,10,needs_normalization
